image_id,original,modified
"177    84477
Name: id, dtype: int64",a chair and a umbrella that is on a beach,a chair beach a umbrella that is on a and
"177    84477
Name: id, dtype: int64",This is a chair and umbrella that is sitting near an ocean.,This umbrella a chair and is that is sitting near an ocean.
"177    84477
Name: id, dtype: int64",A beach chair and umbrella in the sand on the beach.,A beach chairman and umbrella in the sandpaper on the beach.
"177    84477
Name: id, dtype: int64",A chair and umbrella sitting on a beach near a person.,A chair and umbrella sitting on a person near a beach.
"178    562243
Name: id, dtype: int64",A man in a purple shirt and matching tie looking pensive.,A man in a purple shirt and wait matching tie looking pensive.
"178    562243
Name: id, dtype: int64","A man wearing red shirt, tie and glasses.","A man wearing ruddy shirt, tie and glasses."
"178    562243
Name: id, dtype: int64",A man wearing eyeglasses dressed in a shirt and tie.,adenine man don eyeglasses dressed in a shirt and tie.
"178    562243
Name: id, dtype: int64","A guy wearing glasses, a red shirt and a tie.","A guy glasses wearing, a red shirt and a tie."
"178    562243
Name: id, dtype: int64",A man with glasses and wearing a tie poses for a profile picture.,A man with for and wearing a tie poses glasses a profile picture.
"179    181859
Name: id, dtype: int64",A cute cat laying down in a sink.,A cute cat laying down in sink.
"179    181859
Name: id, dtype: int64",A cat laying inside of a sink under a fixture.,A cat laying inside of a angstrom sink under a fixture.
"179    181859
Name: id, dtype: int64",A grey and white cat lays in a sink.,A grey and white cat angstrom lays in a sink.
"179    181859
Name: id, dtype: int64",a cat sitting in the sink in the bathroom,a cat sitting in the in the bathroom
"179    181859
Name: id, dtype: int64",A striped cat is laying on the sink and looking at the camera. ,A loot cat is laying on the sink and bet at the camera. 
"180    177015
Name: id, dtype: int64",A man using his laptop computer while a cat sits on his lap.,A man using his laptop figurer while a retch sits on his lap.
"180    177015
Name: id, dtype: int64",A man sitting in a chair with a cat and a laptop.,A laptop sitting in a chair with a cat and a man.
"180    177015
Name: id, dtype: int64",A cat sitting on the man's lap while the man types on the laptop. ,A cat sitting the lap while the man types on the laptop. 
"180    177015
Name: id, dtype: int64",An Apple user and his faithful cat surf the web.,An surf user and his faithful cat Apple the web.
"180    177015
Name: id, dtype: int64",a man using his laptop while his cat looks at the screen,a man using laptop while his looks at the screen
"181    292236
Name: id, dtype: int64",A couple of men standing next to train tracks.,A couple of men standing next to train.
"181    292236
Name: id, dtype: int64",Several people standing at a train station while a train arrives.,Several people standing at a station while a train.
"181    292236
Name: id, dtype: int64",two men wait for a train at dusk,crepuscle two men wait for a train at dusk
"181    292236
Name: id, dtype: int64",The backsides of people as they wait for a train coming in to the station.,backsides of people as wait for a train coming to the station.
"181    292236
Name: id, dtype: int64",Several people waiting on the side of train tracks as a train with it;s lights on comes down the track.,Several people waiting on the side of cultivate path as a train with it;s unhorse on comes down the rail.
"182    121506
Name: id, dtype: int64",A wooden table with an inverted umbrella on it.,A wooden table with an inverted tabulate umbrella on it.
"182    121506
Name: id, dtype: int64",A beige outdoor umbrella is blown upside down.,A beige outdoor blown is umbrella upside down.
"182    121506
Name: id, dtype: int64",A white umbrella that has been blown up the wrong way.,A white umbrella that has been blown up the way wrong.
"182    121506
Name: id, dtype: int64",An umbrella on a backyard patio is upturned from the wind. ,An umbrella on axerophthol a backyard patio is upturned from the wind. 
"182    121506
Name: id, dtype: int64",A patio umbrella pointed inside out over a picnic table.,A patio umbrella pointed inside out over a angstrom picnic table.
"183    288042
Name: id, dtype: int64",A gentleman walking in the rain along a river.,A gentleman walking in the along a river.
"183    288042
Name: id, dtype: int64",A man standing on a street with a umbrella.,a man standing on a street with a umbrella.
"183    288042
Name: id, dtype: int64",A man walking with an umbrella near a railing above a river.,A man walking with an umbrella approach a fulminate above a river.
"183    288042
Name: id, dtype: int64",There is a man standing near a river with a umbrella,comprise There is a man standing near a river with a umbrella
"183    288042
Name: id, dtype: int64",A man holding an umbrella next to a waterway.,A man umbrella an holding next to a waterway.
"184    453860
Name: id, dtype: int64",A couple of pieces of very nice looking luggage.,A couple of pieces of looking nice very luggage.
"184    453860
Name: id, dtype: int64",Two different brands but similar looking devices sitting by each other.,deuce different brands but similar looking devices model by each other.
"184    453860
Name: id, dtype: int64",Two pieces of luggage stand next to each other. ,Two pieces of luggage stand next to other. 
"184    453860
Name: id, dtype: int64",Two pieces of hard luggage are seen here.,Two pieces of hard are luggage seen here.
"184    453860
Name: id, dtype: int64",two black bags placed standing on the ground,two black bags placed along standing on the ground
"185    500257
Name: id, dtype: int64",A few men working on moving luggage at an airport,a few humanity working on moving luggage at an airport
"185    500257
Name: id, dtype: int64",People lined up at a ticket check in area with luggage.,People lined up at a ticket check in area determine with luggage.
"185    500257
Name: id, dtype: int64",A person is near a row of luggage carts as one man pushes a cart.,A person is near a angstrom row of luggage unmatched carts as one man pushes a cart.
"185    500257
Name: id, dtype: int64",Men in blue shirts push carts of luggage in an airport.,Men in blue shirts aerodrome push carts of luggage in an airport.
"185    500257
Name: id, dtype: int64",people near carts of luggage at an air port,people near carts of hale luggage at an air port
"186    113403
Name: id, dtype: int64",Three teddy bears laying in bed under the covers.,Three teddy tolerate laying in bed under the covers.
"186    113403
Name: id, dtype: int64",A group of stuffed animals sitting next to each other in bed.,A group of stuffed aggroup animals sitting next to each other in bed.
"186    113403
Name: id, dtype: int64","A white, beige and brown baby bear under a beige/white comforter.","A pay white, beige and brown baby bear under a beige/white comforter."
"186    113403
Name: id, dtype: int64",A trio of teddy bears bundled up on a bed.,A trio of teddy carry bundled up on a know.
"186    113403
Name: id, dtype: int64",Three stuffed animals lay in a bed cuddled together.,Three binge stuffed animals lay in a bed cuddled together.
"187    125062
Name: id, dtype: int64",A row of white teddy bears on shelf next to DVDs.,A row of white teddy shelf next to DVDs.
"187    125062
Name: id, dtype: int64",A group of teddy bears leaning against a row of movies,A group of teddy of leaning against a row bears movies
"187    125062
Name: id, dtype: int64",A row of little white teddy bears lean against a row of movies on a shelf.,A row of little movies teddy bears lean shelf a row of white on a against.
"187    125062
Name: id, dtype: int64",Four teddy bears are lined up in a row on a shelf of books.,Four chemise teddy bears are lined up in a row on a shelf of books.
"187    125062
Name: id, dtype: int64",A line of small teddy bears are in front of several DVD cases.,A line of ampere small teddy bears are in front of several DVD cases.
"188    375015
Name: id, dtype: int64",A baby brown bear standing on top of a rock.,A baby browned bear standing on pinnacle of a rock.
"188    375015
Name: id, dtype: int64",A bear standing on rocks and his ears are up. ,A assume abide on rocks and his ears are up. 
"188    375015
Name: id, dtype: int64",a black bear walking toward a rock ,a black lightlessness bear walking toward a rock 
"188    375015
Name: id, dtype: int64",The large bear is walking on a boulder.,The bear is walking on a boulder.
"188    375015
Name: id, dtype: int64",A brown bear walking in its zoo enclosure,A browned bear walking in its zoo enclosure
"189    334719
Name: id, dtype: int64",People walking on sand next to a mountainous area.,People walking on sand next to craggy a mountainous area.
