image_id,original,modified
"246    501523
Name: id, dtype: int64",A BLACK CAT SITTING INSIDE OF A SINK IN THE BATHROOM ,A BLACK CAT SITTING INSIDE OF A SINK IN THE BATHROOM 
"247    555050
Name: id, dtype: int64","A car driving in an intersection, past a furniture shop. ","A car driving in an intersection, past a furniture shop. "
"247    555050
Name: id, dtype: int64",A car in front of a furniture shop with a cow.,A car in front of a furniture shop with a cow.
"247    555050
Name: id, dtype: int64",A small compact car driving past a furniture store.,A small compact car driving past a furniture store.
"247    555050
Name: id, dtype: int64",A street scene with a car passing by.,A street scene with a car passing by.
"247    555050
Name: id, dtype: int64","a shop a car traffic lights and buildings
","a shop a car traffic lights and buildings
"
"248    376442
Name: id, dtype: int64",A black plush toy sitting on the lid of a toilet.,A black plush toy sitting on the lid of a toilet.
"248    376442
Name: id, dtype: int64",A black stuffed animal sitting on top of a toilet in a bathroom stall with blue floor tile. ,A black stuffed animal sitting on top of a toilet in a bathroom stall with blue floor tile. 
"248    376442
Name: id, dtype: int64",a toilet with a teddy bear sitting on the seat .,a toilet with a teddy bear sitting on the seat .
"248    376442
Name: id, dtype: int64",There is a stuffed animal sitting on the toliet.,There is a stuffed animal sitting on the toliet.
"248    376442
Name: id, dtype: int64",This is a stuffed animal on a toilet seat.,This is a stuffed animal on a toilet seat.
"249    187243
Name: id, dtype: int64",A woman laying on a bathroom floor next to a toilet.,A woman laying on a bathroom floor next to a toilet.
"249    187243
Name: id, dtype: int64",A person is laying on their back on the floor of a bathroom.,A person is laying on their back on the floor of a bathroom.
"249    187243
Name: id, dtype: int64",A woman laying down on a bathroom floor by a trash can. ,A woman laying down on a bathroom floor by a trash can. 
"249    187243
Name: id, dtype: int64",a person laying on the ground in a bath room near a toilet,a person laying on the ground in a bath room near a toilet
"249    187243
Name: id, dtype: int64",A person is laying on the bathroom floor in front of toilet.,A person is laying on the bathroom floor in front of toilet.
"250    356347
Name: id, dtype: int64",A blue pot of tomato sauce with a wooden ladle.,A blue pot of tomato sauce with a wooden ladle.
"250    356347
Name: id, dtype: int64",A pan  filled with mystery goo next to another pan.,A pan  filled with mystery goo next to another pan.
"250    356347
Name: id, dtype: int64",A wooden spoon sticking out of a pot of food.,A wooden spoon sticking out of a pot of food.
"250    356347
Name: id, dtype: int64",A wooden utensil in a red sauce in a pot.,A wooden utensil in a red sauce in a pot.
"250    356347
Name: id, dtype: int64",A wooden handle in a pot with soup or stew next to an empty bowl.,A wooden handle in a pot with soup or stew next to an empty bowl.
"251    293044
Name: id, dtype: int64",A plastic dish with the food sectioned off.,A plastic dish with the food sectioned off.
"251    293044
Name: id, dtype: int64","A lunch box with a sandwich, carrots, salad and a muffin.","A lunch box with a sandwich, carrots, salad and a muffin."
"251    293044
Name: id, dtype: int64",A container that has a packed lunch in it.,A container that has a packed lunch in it.
"251    293044
Name: id, dtype: int64","a tray of food on a wooden table with bread, carrots, sauce, nuts and a muffin.","a tray of food on a wooden table with bread, carrots, sauce, nuts and a muffin."
"251    293044
Name: id, dtype: int64",an image of a school approved lunch in a tray,an image of a school approved lunch in a tray
"252    560279
Name: id, dtype: int64",Colorful lights reflect off the items inside this bathroom stall,Colorful lights reflect off the items inside this bathroom stall
"252    560279
Name: id, dtype: int64",A toilet in a tiled stall with rainbow streaks around the room.,A toilet in a tiled stall with rainbow streaks around the room.
"252    560279
Name: id, dtype: int64",A white toilet covered in rays of rainbow.,A white toilet covered in rays of rainbow.
"252    560279
Name: id, dtype: int64",White toilet in a small tiled room rainbows on toilet,White toilet in a small tiled room rainbows on toilet
"252    560279
Name: id, dtype: int64",A white toilet in a small tile walled bathroom,A white toilet in a small tile walled bathroom
"253    42276
Name: id, dtype: int64",A toilet sitting in a room surrounded by personal items.,A toilet sitting in a room surrounded by personal items.
"253    42276
Name: id, dtype: int64",A bathroom with ski equipment laid out on the floor.,A bathroom with ski equipment laid out on the floor.
"253    42276
Name: id, dtype: int64","A bathroom with a toilet, a plant, a stand and several footwear on the floor. ","A bathroom with a toilet, a plant, a stand and several footwear on the floor. "
"253    42276
Name: id, dtype: int64",The bathroom is a mess with sports gear. ,The bathroom is a mess with sports gear. 
"253    42276
Name: id, dtype: int64",a bathroom with a toilet and a lot of ski boots,a bathroom with a toilet and a lot of ski boots
"254    534827
Name: id, dtype: int64",a group of young men are riding their motocycles down the street,a group of young men are riding their motocycles down the street
"254    534827
Name: id, dtype: int64",five men riding their motor cycles on the street,ten men riding their motor cycles on the street
"254    534827
Name: id, dtype: int64",Motorcyclists are riding down the street with each other.,Motorcyclists are riding down the street with each other.
"254    534827
Name: id, dtype: int64",Five people riding some motorbikes on the road,two people riding some motorbikes on the road
"254    534827
Name: id, dtype: int64",People are riding on motorcycles together down a street.,People are riding on motorcycles together down a street.
"255    190756
Name: id, dtype: int64",A man flying through the air while riding a bike.,A man flying through the air while riding a bike.
"255    190756
Name: id, dtype: int64",a person jumping in the air on  a motorcycle,a person jumping in the air on  a motorcycle
"255    190756
Name: id, dtype: int64",MOTOR CROSS BIKE AND RIDER IN THE AIR DOING TRICKS,MOTOR CROSS BIKE AND RIDER IN THE AIR DOING TRICKS
"255    190756
Name: id, dtype: int64",a man in mid air while riding a motor bike,a man in mid air while riding a motor bike
"255    190756
Name: id, dtype: int64",A person who is on their motorcycle in the air.,A person who's on their motorcycle in the air.
"256    482917
Name: id, dtype: int64","A dog sitting between its masters feet on a footstool watching tv
","A dog sitting between its masters feet on a footstool watching tv
"
"256    482917
Name: id, dtype: int64",A dog between the feet of a person looking at a TV.,A dog between the feet of a person looking at a TV.
"256    482917
Name: id, dtype: int64",A dog and a person are watching television together.,A dog and a person are watching television together.
"256    482917
Name: id, dtype: int64",A person is sitting with their dog watching tv.,A person is sitting with their dog watching tv.
"256    482917
Name: id, dtype: int64","A man relaxing at home, watching television with his dog.","A man relaxing at home, watching television with his dog."
"257    300659
Name: id, dtype: int64",A formation of airplanes flying through a  blue sky.,A formation of airplanes flying through a  blue sky.
"257    300659
Name: id, dtype: int64",several jet planes flying in unison in a v formation ,several jet planes flying in unison in a v formation 
"257    300659
Name: id, dtype: int64",Several jets that are flying in the air performing tricks.,Several jets that are flying in the air performing tricks.
"257    300659
Name: id, dtype: int64",Seven jets fly in formation leaving trails of smoke behind them.,seven jets fly in formation leaving trails of smoke behind them.
"257    300659
Name: id, dtype: int64",A sky view of several planes flying in formation in the sky.,A sky view of several planes flying in formation in the sky.
"258    199977
Name: id, dtype: int64",The airplane in the sky is doing tricks while spitting out smoke. ,The airplane in the sky is doing tricks while spitting out smoke. 
"258    199977
Name: id, dtype: int64",An airplane is letting off white smoke against a blue sky.,An airplane is letting off white smoke against a blue sky.
"258    199977
Name: id, dtype: int64",A biplane leaves a smoke trail while doing a trick.,A biplane leaves a smoke trail while doing a trick.
"258    199977
Name: id, dtype: int64",A biplane flying upside down leaving a large vapor trail.,A biplane flying upside down leaving a large vapor trail.
