image_id,original,modified
"1657    560312
Name: id, dtype: int64",A leather sitting bench is in a dimly lit room. ,A sitting bench is in a dimly lit room. 
"1657    560312
Name: id, dtype: int64",A window sitting above a seating area with a TV.,A window sitting above a area with a TV.
"1658    44652
Name: id, dtype: int64",A flying plane with smoke trailing behind it.,A flying with smoke trailing behind it.
"1658    44652
Name: id, dtype: int64",An single passanger in an airplane flying through the sky,An single passanger in an flying through the sky
"1658    44652
Name: id, dtype: int64",An old airplane is flying through the sky.,An old airplane is flying through the.
"1658    44652
Name: id, dtype: int64",An airplane is flying high in the cloudy sky ,airplane is flying high in the cloudy sky 
"1658    44652
Name: id, dtype: int64",A small airplane is flying across the sky,A small is flying across the sky
"1659    498857
Name: id, dtype: int64",A giraffe eats leaves through a wire fence.,A eats leaves through a wire fence.
"1659    498857
Name: id, dtype: int64",A picture of a giraffe standing in a zoo exhibit.,A picture of a giraffe standing a zoo exhibit.
"1659    498857
Name: id, dtype: int64",a baby giraffe standing next to  a wire fence ,a baby giraffe standing to  a wire fence 
"1659    498857
Name: id, dtype: int64",A giraffe standing up behind a fenced in area,A giraffe up behind a fenced in area
"1659    498857
Name: id, dtype: int64",A giraffe eats some leaves through a fence.,A giraffe eats some through a fence.
"1660    575187
Name: id, dtype: int64",A giraffe sticks his nose and tongue out of a wire fence to accept something a man is offering him.,A giraffe sticks his and tongue out of a wire fence to accept a man is offering him.
"1660    575187
Name: id, dtype: int64",A giraffe eating out of the hands of a man through fence.,A giraffe eating out of the of a man through fence.
"1660    575187
Name: id, dtype: int64",A man in black sweater feeding a giraffe through a fence.,man in black sweater feeding a giraffe through a fence.
"1660    575187
Name: id, dtype: int64",A man feeding a giraffe through a metal fence,A man feeding giraffe through a metal fence
"1660    575187
Name: id, dtype: int64",A man feeding a giraffe through a fence.,A man a giraffe through a fence.
"1661    319607
Name: id, dtype: int64",A bent traffic light next to the side of a street.,A bent traffic light next the side of a street.
"1661    319607
Name: id, dtype: int64",A man is riding on bicycle alongside a new construction building.,A man is on bicycle alongside a new construction building.
"1661    319607
Name: id, dtype: int64",A street light shows a yellow are point right.,A street light shows yellow are point right.
"1661    319607
Name: id, dtype: int64",A sign post with an electric traffic signal attached.,A sign with an electric traffic signal attached.
"1661    319607
Name: id, dtype: int64","A traffic light on the intersection of a city, with a large building and a bicyclist in the background.","A traffic light the intersection of a city, with a large building and a bicyclist in the background."
"1662    302452
Name: id, dtype: int64",A giraffe drinking milk from a bottle behind a cage.,giraffe drinking milk from a bottle behind a cage.
"1662    302452
Name: id, dtype: int64",A woman holding up a large bottle so a baby giraffe can drink from it.,A woman up a large bottle so a baby giraffe can drink from it.
"1662    302452
Name: id, dtype: int64",A woman feeding a giraffe with a bottle at the zoo,A woman feeding a giraffe a bottle at the zoo
"1662    302452
Name: id, dtype: int64",A baby giraffe sucking down a bottle of milk .,A baby sucking down a bottle of milk .
"1662    302452
Name: id, dtype: int64",A giraffe drinking from a bottle in front of a group of people.,A drinking from a bottle in front of a group of people.
"1663    201934
Name: id, dtype: int64",A white bus parked next to a sidewalk near a fence.,A white bus parked next to a sidewalk near a.
"1663    201934
Name: id, dtype: int64",A white bus stopped alongside a sidewalk in the street.,A white bus alongside a sidewalk in the street.
"1663    201934
Name: id, dtype: int64",A line of vehicles parked on the side of the road.,A line of vehicles parked on the of the road.
"1663    201934
Name: id, dtype: int64",An old school bus painted white with curtained windows parked under a freeway,An old bus painted white with curtained windows parked under a freeway
"1663    201934
Name: id, dtype: int64",Bus stopped at the side of the road.,Bus stopped at the side of the.
"1664    58393
Name: id, dtype: int64",Two people sitting on a bench silhouetted against the sea.,Two people sitting on a bench silhouetted against sea.
"1664    58393
Name: id, dtype: int64",Two people are sitting on a bench together in front of water.,Two people are sitting a bench together in front of water.
"1664    58393
Name: id, dtype: int64",The silhouette of two people sitting on a bench in front of the water.,The silhouette of two sitting on a bench in front of the water.
"1664    58393
Name: id, dtype: int64",A couple is sitting on a bench in front of the water. ,A couple is sitting on a bench in of the water. 
"1664    58393
Name: id, dtype: int64",A couple sits on a park bench and watches the water,A couple sits on a park bench and the water
"1665    353180
Name: id, dtype: int64",A group of people that are behind a bus.,A group of that are behind a bus.
"1665    353180
Name: id, dtype: int64",A group of people who are pushing a school bus.,A group of people who are pushing a bus.
"1665    353180
Name: id, dtype: int64",There are many people trying to push the school bus. ,There are many people to push the school bus. 
"1665    353180
Name: id, dtype: int64",A group of people pushing a bus down a road.,A group of people pushing a down a road.
"1665    353180
Name: id, dtype: int64",Over ten men pushing a charter bus with a woman watching.,Over ten men pushing a bus with a woman watching.
"1666    423519
Name: id, dtype: int64",a public transit bus on a city street ,a public transit bus on city street 
"1666    423519
Name: id, dtype: int64",A red and yellow passenger bus on the road.,A red and yellow passenger bus on road.
"1666    423519
Name: id, dtype: int64",The red bus is driving down the street.,The red bus is driving down street.
"1666    423519
Name: id, dtype: int64",A yellow and red bus in the middle of the street. ,A yellow red bus in the middle of the street. 
"1666    423519
Name: id, dtype: int64",A city bus drives down a quiet road.,A city bus drives down quiet road.
"1667    461573
Name: id, dtype: int64",A metal park bench sitting next to a small road.,A metal park sitting next to a small road.
"1667    461573
Name: id, dtype: int64",Metal park benches sitting in the grass and mud.,park benches sitting in the grass and mud.
"1667    461573
Name: id, dtype: int64",The metal park bench sits next to green grass.,The metal park sits next to green grass.
"1667    461573
Name: id, dtype: int64",Two steel benches next to a walk way.,Two steel benches next to a way.
"1667    461573
Name: id, dtype: int64",Two old medal benches are put together on a side walk,old medal benches are put together on a side walk
"1668    516804
Name: id, dtype: int64",A bus stop sign with a large building in the background.,A bus stop sign with a building in the background.
"1668    516804
Name: id, dtype: int64",a building and a street sign are by a road,a and a street sign are by a road
"1668    516804
Name: id, dtype: int64",A close shot of a Bus stop sign near the building. ,A close shot of a Bus stop sign near building. 
"1668    516804
Name: id, dtype: int64",A sign is posted that says this bus stop is closed.,A sign is posted that says this bus stop closed.
"1668    516804
Name: id, dtype: int64","A street sign reads ""Bus Stop Not In Use"".","A street sign reads ""Bus Stop In Use""."
"1669    441468
Name: id, dtype: int64",A red fire hydrant sitting on the side of a road.,A red fire hydrant on the side of a road.
"1669    441468
Name: id, dtype: int64",a fire hydrgen that is next to a street,a fire hydrgen is next to a street
"1669    441468
Name: id, dtype: int64",A red fire hydrant on the right side of a road. ,A fire hydrant on the right side of a road. 
"1669    441468
Name: id, dtype: int64",A red fire hydrant is on a crosswalk intersection.,red fire hydrant is on a crosswalk intersection.
"1669    441468
Name: id, dtype: int64",a red and black fire hydrant sitting next to a crosswalk,red and black fire hydrant sitting next to a crosswalk
"1670    277005
Name: id, dtype: int64",A young man walking across a street at a crosswalk.,young man walking across a street at a crosswalk.
"1670    277005
Name: id, dtype: int64",Several people walk out of a bus onto the street. ,Several people walk out of a bus the street. 
"1670    277005
Name: id, dtype: int64",A man crossing the street near a bus stop,A man crossing the near a bus stop
